42.733,47.68,50.182,51.252,51.529,52.178,52.622,53.412,53.711,53.99,54.014,54.459,54.779,54.936,55.116,55.193,55.224,55.481,55.649,55.777,56.064,56.2,57.059,57.134,57.234,57.276,57.507,57.59,57.592,57.986,58.029,58.077,58.116,58.321,58.482,58.68,58.817,58.939,59.221,59.262,59.28,59.37,59.521,59.658,59.673,59.727,59.816,59.945,59.96,59.977,60.165,60.233,60.241,60.308,60.401,60.549,60.652,60.723,60.955,60.993,61.01,61.032,61.091,61.169,61.204,61.261,61.306,61.405,61.443,61.488,61.555,62.004,62.088,62.17,62.172,62.216,62.44,62.495,62.587,62.614,62.65,62.691,62.715,62.739,62.808,62.861,62.928,62.943,62.943,62.974,63.039,63.18,63.241,63.309,63.375,63.385,63.391,63.46,63.495,63.503,63.505,63.508,63.51,63.54,63.598,63.637,63.651,63.694,63.805,63.872,63.882,63.899,63.908,63.936,63.936,63.957,64.095,64.166,64.284,64.398,64.454,64.479,64.49,64.538,64.674,64.68,64.713,64.759,64.767,64.792,64.802,64.867,64.906,64.921,65.072,65.101,65.24,65.354,65.384,65.515,65.526,65.538,65.546,65.581,65.585,65.61,65.714,65.796,65.805,65.835,65.851,65.883,65.921,66.021,66.048,66.063,66.071,66.076,66.085,66.335,66.336,66.345,66.474,66.508,66.553,66.555,66.645,66.646,66.797,66.844,66.855,66.862,66.886,66.931,66.995,67.053,67.071,67.078,67.135,67.141,67.242,67.266,67.285,67.324,67.439,67.498,67.52,67.601,67.631,67.706,67.707,67.997,68.002,68.004,68.051,68.064,68.118,68.175,68.213,68.259,68.36,68.383,68.415,68.492,68.599,68.616,68.617,68.654,68.663,68.683,68.687,68.72,68.759,68.834,68.836,68.89,68.905,68.948,68.96,68.976,69.006,69.249,69.266,69.337,69.483,69.519,69.528,69.563,69.672,69.674,69.788,69.803,69.931,69.934,69.949,70.004,70.18,70.218,70.334,70.696,70.958,71.243,71.402,71.421,71.454,71.465,71.631,71.941,71.944,72.087,72.215,72.431,72.647,72.667,72.969,74.058,5
24.238,33.352,34.288,35.249,35.501,35.543,37.298,37.482,38.108,38.164,38.483,39.226,39.254,39.402,40.212,40.702,40.781,41.056,41.334,41.377,41.524,41.749,41.884,41.978,41.984,42.004,42.168,42.366,42.468,42.598,42.722,42.727,42.954,42.954,42.98,43.174,43.238,43.469,43.808,43.999,44.053,44.071,44.229,44.525,44.564,44.604,44.83,44.892,45.114,45.36,45.504,45.641,45.657,45.686,45.785,46.114,46.178,46.434,46.441,46.579,46.583,46.617,46.661,46.773,46.884,46.91,47.077,47.089,47.125,47.432,47.442,47.564,47.783,47.787,47.799,47.939,47.947,47.953,47.974,48.074,48.163,48.293,48.467,48.585,48.606,48.616,48.619,48.62,48.773,48.847,48.853,48.889,48.902,48.904,49.008,49.132,49.208,49.333,49.346,49.376,49.394,49.401,49.439,49.56,49.583,49.587,49.625,49.644,49.865,49.925,49.926,49.942,49.967,50.02,50.055,50.056,50.197,50.242,50.298,50.306,50.348,50.411,50.433,50.45,50.464,50.786,50.792,50.794,50.921,51.014,51.021,51.089,51.6,51.61,51.636,51.69,51.701,51.726,51.81,51.899,52.023,52.113,52.113,52.124,52.144,52.147,52.307,52.334,52.355,52.363,52.418,52.532,52.776,52.904,53,53.005,53.101,53.173,53.243,53.256,53.27,53.27,53.309,53.355,53.604,53.642,53.708,53.857,53.887,53.897,53.931,53.941,53.969,53.972,54.011,54.069,54.117,54.121,54.141,54.144,54.225,54.245,54.255,54.403,54.414,54.424,54.466,54.481,54.514,54.661,54.665,54.74,54.8,54.883,54.96,55.056,55.072,55.105,55.122,55.231,55.254,55.296,55.315,55.349,55.371,55.388,55.412,55.469,55.496,55.568,55.638,55.776,55.849,55.89,55.973,55.985,56.036,56.039,56.088,56.153,56.182,56.187,56.2,56.424,56.466,56.585,56.635,56.683,56.787,56.865,56.918,56.921,57.028,57.063,57.113,57.175,57.233,57.302,57.674,57.888,57.925,57.929,57.936,57.98,58.041,58.217,58.247,58.285,58.347,58.373,58.526,58.814,58.818,59.11,59.171,59.208,5
12.714,19.748,20.649,23.471,26.102,26.381,26.645,27.593,27.895,28.117,28.431,28.56,28.671,29.015,29.285,29.611,29.632,29.664,29.69,30.128,30.324,30.435,30.501,30.513,30.575,30.686,30.881,31.201,31.318,31.429,31.516,31.535,31.634,31.69,31.791,31.815,32.001,32.103,32.186,32.768,32.878,32.918,32.958,33.053,33.072,33.106,33.183,33.812,33.922,34.158,34.159,34.208,34.503,34.525,34.558,34.645,34.763,34.95,35.108,35.122,35.13,35.401,35.443,35.542,35.545,35.723,35.756,35.971,35.997,36.178,36.189,36.19,36.228,36.269,36.331,36.369,36.387,36.582,36.666,36.677,36.862,37.219,37.239,37.267,37.322,37.341,37.446,37.58,37.581,37.665,37.667,37.724,37.737,37.772,37.956,37.996,37.999,38.097,38.191,38.274,38.499,38.514,38.651,38.688,38.746,38.813,38.876,38.953,39.006,39.08,39.092,39.095,39.192,39.382,39.396,39.399,39.403,39.504,39.575,39.691,39.832,39.844,39.879,40.054,40.057,40.214,40.239,40.255,40.418,40.45,40.577,40.652,40.698,40.746,40.749,40.772,40.783,40.831,40.889,40.933,40.943,40.982,41.057,41.058,41.21,41.239,41.259,41.279,41.31,41.357,41.392,41.743,41.766,41.809,41.831,41.941,42.111,42.144,42.185,42.416,42.435,42.478,42.486,42.541,42.577,42.583,42.601,42.647,42.655,42.673,42.783,42.789,42.853,42.898,42.987,43.006,43.026,43.042,43.065,43.142,43.152,43.156,43.175,43.187,43.224,43.281,43.327,43.333,43.425,43.516,43.517,43.558,43.562,43.577,43.665,43.711,43.776,43.777,43.786,43.795,43.849,43.853,44.014,44.089,44.096,44.166,44.174,44.18,44.258,44.302,44.42,44.431,44.475,44.519,44.583,44.587,44.614,44.69,44.765,44.774,44.903,45.013,45.054,45.144,45.208,45.464,45.494,45.517,45.554,45.562,45.566,45.628,45.738,45.841,45.873,46.133,46.151,46.196,46.215,46.223,46.242,46.251,46.298,46.608,46.698,46.86,47.183,47.19,47.313,47.365,47.501,47.924,48.419,48.606,48.696,49.179,2
23.15,28.945,29.691,30.005,32.037,33.877,34.262,34.371,34.628,34.653,34.751,35.233,35.93,36.678,36.977,37.156,37.376,37.696,37.764,38.018,38.245,38.29,38.365,38.844,38.866,39.284,39.667,39.729,39.733,39.795,39.809,40.225,40.396,40.498,40.54,40.553,40.637,40.682,40.81,40.897,40.959,41.067,41.135,41.607,41.877,41.999,42.002,42.077,42.221,42.469,42.603,42.671,42.879,42.915,42.983,43.05,43.146,43.348,43.967,44.059,44.064,44.08,44.183,44.398,44.516,44.588,44.589,44.606,44.617,44.748,44.795,44.894,44.95,45.406,45.433,45.454,45.455,45.614,45.64,45.678,45.712,45.722,45.745,45.767,45.779,45.824,45.847,45.847,45.9,45.966,46.022,46.092,46.095,46.117,46.147,46.302,46.342,46.467,46.527,46.614,46.695,46.715,46.718,46.803,46.805,46.878,46.94,47.03,47.039,47.199,47.218,47.235,47.353,47.403,47.413,47.479,47.515,47.568,47.659,47.721,47.786,47.809,47.832,47.886,47.996,47.999,48,48.057,48.063,48.109,48.12,48.137,48.139,48.178,48.223,48.327,48.382,48.389,48.393,48.427,48.462,48.473,48.502,48.516,48.54,48.593,48.628,48.634,48.699,48.76,48.783,48.823,48.879,48.975,48.996,49.033,49.078,49.085,49.198,49.214,49.374,49.449,49.545,49.57,49.589,49.733,49.752,49.772,49.83,49.919,49.929,49.971,50.006,50.104,50.119,50.143,50.162,50.179,50.219,50.225,50.285,50.364,50.427,50.433,50.546,50.615,50.648,50.651,50.652,50.708,50.755,50.757,50.847,50.854,50.868,50.872,50.957,51.096,51.116,51.196,51.23,51.234,51.237,51.259,51.264,51.363,51.392,51.426,51.538,51.545,51.555,51.621,51.692,51.723,51.795,51.8,51.807,51.868,51.981,51.986,52.016,52.016,52.139,52.141,52.196,52.213,52.221,52.272,52.399,52.53,52.837,52.967,52.991,53.031,53.298,53.302,53.305,53.326,53.433,53.444,53.48,53.548,53.657,53.955,53.955,53.978,54.039,54.316,55.151,55.22,55.481,55.736,56.369,56.673,57.156,58.205,4
-22.959,-17.778,-17.503,-14.406,-13.805,-13.476,-13.084,-13.08,-12.312,-12.281,-12.11,-11.989,-11.846,-11.799,-11.444,-11.247,-11.197,-10.917,-10.869,-10.86,-10.639,-10.471,-10.31,-10.302,-9.8031,-9.6378,-9.501,-9.2918,-9.2841,-9.2418,-9.1541,-8.8535,-8.714,-8.5957,-8.5656,-8.443,-8.2476,-8.2474,-8.1851,-8.077,-7.7611,-7.7301,-7.7124,-7.6484,-7.4788,-7.4108,-7.3722,-7.3151,-7.2222,-7.1997,-6.9945,-6.7871,-6.6854,-6.664,-6.6484,-6.6167,-6.5853,-6.5644,-6.5588,-6.4709,-6.4694,-6.3246,-6.2997,-6.2602,-6.2541,-6.1238,-6.0905,-6.0869,-5.928,-5.8559,-5.7924,-5.6011,-5.592,-5.4592,-5.4336,-5.3112,-5.1814,-5.0838,-5.0527,-5.0019,-4.9971,-4.9221,-4.8825,-4.8074,-4.7624,-4.6345,-4.4782,-4.4482,-4.3526,-4.3295,-4.2444,-4.2284,-4.2251,-4.2051,-4.2003,-4.1537,-4.1015,-4.1007,-4.0984,-4.0515,-4.047,-3.9624,-3.9033,-3.8901,-3.881,-3.8722,-3.8318,-3.8041,-3.7389,-3.7349,-3.7064,-3.6065,-3.5004,-3.4478,-3.4311,-3.4209,-3.3645,-3.362,-3.2477,-3.2099,-3.1878,-3.1534,-3.0634,-2.9883,-2.966,-2.9397,-2.8912,-2.8109,-2.6276,-2.6241,-2.5894,-2.5435,-2.4295,-2.3883,-2.142,-2.0962,-2.03,-1.95,-1.814,-1.7922,-1.7009,-1.6997,-1.6984,-1.6937,-1.6509,-1.5605,-1.4658,-1.3421,-1.313,-1.18,-1.1459,-1.1346,-1.0833,-1.0523,-0.97611,-0.94157,-0.92956,-0.86795,-0.82229,-0.81018,-0.80564,-0.74311,-0.68446,-0.67642,-0.65905,-0.61804,-0.54115,-0.53596,-0.39655,-0.26972,-0.23319,-0.21437,-0.17943,-0.12698,-0.093895,-0.055611,0.051315,0.067417,0.092779,0.27417,0.27879,0.32585,0.33779,0.34577,0.36138,0.42702,0.47328,0.47912,0.52457,0.54894,0.56834,0.59027,0.59435,0.64445,0.6734,0.77442,0.89161,0.95816,0.96743,1.1065,1.115,1.125,1.1946,1.1983,1.2238,1.3382,1.3916,1.4038,1.4041,1.4334,1.5011,1.5048,1.6027,1.8053,1.8144,1.8754,1.9208,1.9828,2.1138,2.1485,2.1509,2.156,2.1567,2.1717,2.1749,2.3441,2.3713,2.382,2.4104,2.4733,2.491,2.5486,2.6902,2.7445,2.8038,2.8167,2.9311,2.9664,3.1915,3.2421,3.2662,3.2742,3.2759,3.334,3.3527,3.5462,3.8631,3.9411,4.2314,4.4217,4.4965,4.5058,4.8486,5.568,6.0895,6.1794,1
5.0779,7.6028,12.315,20.976,22.759,25.368,25.961,26.009,26.032,26.686,26.879,27.27,27.397,27.503,27.903,28.274,28.875,29.079,29.219,29.335,29.42,29.463,29.533,29.538,29.622,29.698,30.051,30.201,30.526,30.651,30.701,30.756,31.041,31.107,31.174,31.399,31.511,31.594,31.605,31.622,31.663,31.82,31.865,32.335,32.357,32.396,32.572,32.635,32.685,32.689,32.84,32.956,33.092,33.349,33.508,33.695,33.716,33.739,33.745,33.784,33.835,33.874,33.954,34.053,34.063,34.109,34.154,34.162,34.232,34.281,34.294,34.464,34.468,34.47,34.583,34.585,34.649,34.654,34.72,34.84,34.867,34.923,34.974,35.07,35.167,35.173,35.196,35.38,35.469,35.512,35.548,35.554,35.645,35.656,35.726,35.778,35.8,35.85,35.867,35.969,35.997,36.08,36.091,36.119,36.142,36.149,36.226,36.257,36.279,36.299,36.426,36.481,36.506,36.521,36.545,36.643,36.653,36.72,36.733,36.741,36.781,36.79,36.846,36.866,36.886,36.93,37.213,37.236,37.265,37.283,37.305,37.326,37.41,37.465,37.504,37.54,37.551,37.651,37.688,37.744,37.776,37.788,37.866,37.871,37.964,38.046,38.057,38.13,38.228,38.295,38.333,38.354,38.379,38.389,38.395,38.592,38.6,38.718,38.737,38.78,38.814,38.823,38.861,38.973,38.993,39.032,39.08,39.101,39.134,39.157,39.202,39.248,39.313,39.317,39.321,39.324,39.337,39.43,39.455,39.458,39.518,39.64,39.689,39.83,39.87,39.901,39.924,40.045,40.07,40.12,40.167,40.17,40.267,40.324,40.358,40.62,40.65,40.68,40.806,40.844,40.885,41.019,41.15,41.224,41.251,41.252,41.368,41.47,41.642,41.678,41.678,41.684,41.822,41.996,42.067,42.092,42.191,42.308,42.421,42.645,42.672,42.686,42.726,42.733,42.828,42.887,42.917,42.925,43.028,43.072,43.44,43.531,43.673,43.819,43.905,44.153,44.23,44.241,44.318,44.326,44.327,44.499,44.763,45.021,45.073,45.148,45.157,45.296,45.554,45.759,46.106,46.122,46.228,46.687,46.763,47.357,2
34.116,35.509,37.038,38.129,38.315,38.842,39.392,40.178,41.282,41.553,42.342,42.882,43.677,43.894,44.12,44.775,45.935,46.153,46.613,46.833,47.049,47.142,47.212,47.381,47.786,47.811,47.837,47.918,48.026,48.061,48.17,48.229,48.276,48.398,48.437,48.452,48.57,48.878,48.951,49.243,49.409,49.734,49.858,50.195,50.298,50.329,50.487,50.508,50.557,50.808,50.923,51.224,51.29,51.29,51.411,51.412,51.425,51.483,51.517,51.548,51.596,51.651,51.862,51.941,52.024,52.163,52.167,52.288,52.427,52.49,52.521,52.574,52.608,52.611,52.629,52.711,52.72,52.726,52.728,52.834,52.836,52.96,53.027,53.077,53.185,53.188,53.297,53.306,53.34,53.42,53.479,53.79,53.883,53.891,53.919,54.005,54.098,54.1,54.138,54.226,54.284,54.313,54.316,54.344,54.418,54.438,54.452,54.509,54.569,54.758,54.999,55.033,55.044,55.078,55.085,55.108,55.173,55.253,55.457,55.504,55.513,55.521,55.541,55.551,55.576,55.594,55.642,55.681,55.706,55.708,55.772,55.82,55.926,55.994,56.118,56.157,56.206,56.329,56.359,56.384,56.462,56.527,56.571,56.613,56.679,56.719,56.766,56.774,56.827,57.018,57.037,57.05,57.051,57.063,57.142,57.16,57.181,57.208,57.236,57.324,57.334,57.347,57.399,57.409,57.5,57.503,57.674,57.696,57.705,57.765,57.795,57.815,57.827,57.872,57.872,57.876,57.929,57.955,57.972,58.037,58.077,58.084,58.115,58.149,58.233,58.266,58.356,58.36,58.361,58.364,58.423,58.509,58.646,58.653,58.661,58.788,58.81,58.814,58.835,58.863,58.915,58.986,59.05,59.06,59.089,59.155,59.18,59.242,59.357,59.402,59.441,59.472,59.476,59.495,59.662,59.702,59.823,59.866,59.88,59.884,59.96,60.006,60.247,60.313,60.314,60.433,60.563,60.58,60.672,60.838,60.93,60.938,61.034,61.11,61.288,61.312,61.389,61.714,61.797,61.875,61.969,62.037,62.195,62.29,62.295,62.332,62.456,62.55,63.024,63.21,63.579,63.769,63.795,64.063,64.56,64.65,5
5.6303,15.737,15.878,16.182,16.957,18.209,18.401,19.386,19.697,19.808,19.839,19.918,20.086,20.32,20.498,20.503,20.729,20.775,20.806,20.816,20.908,21.376,21.437,21.531,21.643,21.729,21.977,22.055,22.229,22.376,22.599,22.618,22.937,22.995,23.033,23.118,23.199,23.269,23.339,23.352,23.417,23.427,23.446,23.59,23.659,23.758,23.818,23.965,23.978,24.257,24.313,24.556,24.588,24.651,24.863,24.896,25.081,25.189,25.245,25.27,25.316,25.33,25.397,25.451,25.53,25.628,25.722,25.75,25.758,25.85,25.854,25.893,25.914,25.97,25.983,25.989,26.041,26.055,26.075,26.269,26.343,26.405,26.452,26.658,26.746,26.753,26.774,26.81,26.864,26.939,26.953,27.152,27.241,27.298,27.448,27.46,27.462,27.498,27.544,27.715,27.733,27.816,27.867,27.868,27.883,27.942,27.962,27.995,28.005,28.034,28.11,28.273,28.395,28.434,28.437,28.497,28.527,28.529,28.541,28.563,28.63,28.707,28.729,28.794,28.858,28.872,28.932,28.999,29.078,29.081,29.21,29.241,29.409,29.566,29.586,29.6,29.605,29.609,29.656,29.714,29.819,29.82,29.949,29.965,29.98,30.048,30.118,30.277,30.296,30.327,30.383,30.394,30.567,30.6,30.612,30.651,30.667,30.702,30.744,30.808,30.818,30.838,30.838,30.844,30.877,30.901,31.019,31.054,31.088,31.108,31.111,31.134,31.163,31.224,31.228,31.261,31.284,31.288,31.348,31.42,31.442,31.6,31.612,31.621,31.627,31.773,31.825,31.834,31.914,31.942,32.01,32.161,32.175,32.2,32.203,32.261,32.32,32.328,32.333,32.36,32.5,32.601,32.651,32.674,32.728,32.746,32.816,32.829,32.841,32.864,32.916,32.917,32.918,32.947,32.95,33.021,33.12,33.163,33.397,33.414,33.723,33.748,33.781,33.806,33.849,33.909,33.929,33.985,33.986,34.044,34.059,34.214,34.248,34.264,34.281,34.307,34.327,34.546,34.606,34.638,34.682,34.788,34.855,34.861,35.12,35.159,35.561,35.641,35.787,35.844,35.969,36.12,36.66,37.896,38.525,39.504,1
8.4604,15.953,16.998,17.282,18.841,19.768,20.255,21.136,21.144,21.317,21.335,21.378,22.625,23.436,23.917,24.154,24.476,25.033,25.447,25.959,26.045,26.093,26.396,26.66,26.74,26.811,26.905,26.995,27.061,27.247,27.297,27.324,27.559,27.579,27.621,27.646,27.664,28.103,28.304,28.445,28.493,28.6,28.619,28.696,28.732,29.011,29.233,29.465,29.476,29.703,29.75,29.827,29.836,29.896,29.957,29.998,30.013,30.043,30.329,30.528,30.787,30.873,31.009,31.059,31.146,31.217,31.366,31.425,31.6,31.665,31.836,31.849,31.897,32.043,32.064,32.082,32.106,32.217,32.246,32.255,32.319,32.326,32.333,32.343,32.344,32.556,32.577,32.604,32.632,32.669,32.714,32.806,32.817,32.818,32.91,32.942,32.952,32.956,32.989,32.993,33.036,33.075,33.094,33.104,33.149,33.154,33.353,33.379,33.379,33.407,33.42,33.717,33.738,33.757,33.77,33.852,33.868,33.929,33.96,33.989,34.005,34.032,34.124,34.207,34.219,34.23,34.24,34.24,34.243,34.277,34.318,34.427,34.51,34.545,34.567,34.582,34.718,34.791,34.925,34.962,34.982,35.119,35.146,35.16,35.203,35.249,35.249,35.262,35.28,35.32,35.463,35.685,35.695,35.831,35.844,35.859,35.926,35.944,35.976,35.981,35.983,36.015,36.065,36.095,36.182,36.199,36.27,36.33,36.354,36.41,36.425,36.564,36.578,36.586,36.683,36.757,36.888,36.916,36.932,37.012,37.028,37.08,37.131,37.15,37.174,37.208,37.224,37.265,37.266,37.287,37.452,37.462,37.492,37.607,37.725,37.754,37.771,37.85,37.888,37.906,37.935,37.983,38.007,38.13,38.163,38.189,38.199,38.242,38.253,38.292,38.31,38.358,38.493,38.522,38.562,38.565,38.566,38.587,38.599,38.874,38.9,38.9,38.965,38.979,39.127,39.13,39.287,39.323,39.394,39.4,39.587,39.6,39.747,39.841,39.97,40.288,40.483,40.609,40.644,40.748,40.855,40.926,40.955,41.123,41.125,41.211,41.253,41.445,41.573,41.845,42.444,42.652,42.656,42.914,42.917,43.734,1
38.973,40.254,42.037,43.419,43.66,43.709,44.954,45.034,45.384,45.85,46.549,46.84,48.057,49.532,49.727,49.747,50.006,50.062,50.112,50.51,50.541,50.573,50.779,51.415,51.727,51.895,52.012,52.121,52.369,52.673,52.839,53.078,53.322,53.788,53.99,54.381,54.42,54.476,54.595,54.726,54.761,54.901,54.906,55.007,55.098,55.203,55.253,55.44,55.449,55.459,55.466,55.501,55.53,55.585,55.629,55.766,55.863,56.114,56.384,56.39,56.775,56.8,56.843,56.884,56.893,57.297,57.308,57.331,57.349,57.534,58.058,58.06,58.145,58.292,58.326,58.372,58.434,58.614,58.673,58.678,58.694,58.735,58.902,58.92,58.921,58.927,59.012,59.136,59.158,59.442,59.504,59.516,59.567,59.574,59.602,59.646,59.719,59.757,59.768,59.802,59.84,59.847,59.967,59.987,60.039,60.336,60.352,60.357,60.39,60.473,60.487,60.602,60.615,60.773,60.776,60.846,60.902,60.928,60.943,61.097,61.138,61.154,61.16,61.181,61.229,61.25,61.259,61.272,61.291,61.345,61.433,61.52,61.671,61.828,61.911,61.94,62.007,62.05,62.071,62.088,62.157,62.26,62.298,62.311,62.318,62.414,62.434,62.459,62.506,62.517,62.526,62.529,62.568,62.583,62.64,62.704,62.765,62.835,62.857,62.934,63.017,63.02,63.065,63.199,63.215,63.342,63.348,63.35,63.397,63.416,63.478,63.483,63.497,63.526,63.596,63.648,63.761,63.783,63.803,63.807,63.867,63.988,63.995,64.09,64.098,64.109,64.167,64.371,64.397,64.427,64.452,64.489,64.501,64.513,64.573,64.645,64.711,64.812,64.861,64.889,65.026,65.031,65.039,65.044,65.15,65.196,65.208,65.27,65.287,65.319,65.389,65.459,65.506,65.544,65.574,65.617,65.684,65.759,65.76,65.774,65.835,65.85,65.993,66.11,66.178,66.235,66.25,66.295,66.301,66.359,66.382,66.531,66.707,66.708,66.735,66.917,66.918,67.076,67.151,67.358,67.441,67.467,67.618,67.678,67.699,67.744,68.11,68.147,68.226,68.341,68.396,68.556,68.679,69.534,70.202,71.089,5
